ID,Age,Gender,NS,ES,OS,AS,CS,Imp,SS,Cntry,Educ,Ethn,Alcohol,Caffeine,Choco,Nicotine
-2.9260897030953883,-1.4250000000000003,3.0,0.6108597285067878,1.4360189573459712,1.9454545454545453,0.3502538071065997,-0.20207253886010346,1.7692307692307692,1.7999999999999998,3,0.7028866129107776,-2.212068007532495,-7.157963819176494,1.502424241316601,-11.671452560351707,-3.7677739942484854
-2.9241945672773215,-1.875,-3.0,-1.126696832579185,0.8388625592417052,1.618181818181819,0.8680203045685291,0.2642487046632125,0.5384615384615383,0.75,3,-2.386258597575976,-0.6410186090612955,-10.700620881878553,-4.560057543699959,-6.974328229640994,-1.6832891399335843
-2.9222994314592543,-1.725,-3.0,-1.6696832579185519,0.781990521327014,-0.9272727272727268,-0.3197969543147199,-0.0777202072538854,-0.38461538461538414,2.25,3,-4.343510004627655,-0.9037669420963561,-3.4058387728323076,1.3790302999272734,-1.599859319058777,-6.847027099621661
-2.9204042956411875,-0.8999999999999999,3.0,-0.6108597285067869,1.0663507109004735,0.5636363636363644,2.5431472081218285,1.880829015544042,-1.9230769230769234,-1.0500000000000003,3,-2.3917607661855933,-7.382649168782089,-5.246359156762893,-2.301086252989548,-5.642461160089324,-4.129850261269473
-2.9185091598231203,-2.475,-3.0,-1.69683257918552,1.0094786729857814,1.1818181818181817,-0.8680203045685273,1.1036269430051817,-2.3846153846153846,-0.9000000000000004,3,-5.320237054776656,-6.427173765897288,0.9834255483876038,-7.20408088187444,-2.6870990907437697,-9.224455758905382
-2.9166140240050535,-2.55,3.0,0.8552036199095028,0.213270142180094,0.3454545454545457,1.5076142131979706,-0.6062176165803104,1.1538461538461542,0.75,3,-3.037305737654885,-1.0091574650660649,-1.401717918404525,-7.186635400482505,-6.993412905809706,-3.4041848396322356
-2.9147188881869868,-1.5750000000000002,-3.0,-1.7782805429864252,0.9526066350710893,1.9818181818181824,2.17766497461929,1.1036269430051817,1.4615384615384617,-1.0500000000000003,3,-1.6182986308541716,-0.997346337676098,-6.92507984005981,-0.50953352694063,-5.335929877890816,-1.0553977109195678
-2.9128237523689195,-1.125,3.0,0.5294117647058822,0.32701421800947816,2.163636363636364,1.5685279187817267,0.17098445595854894,1.4615384615384617,-0.15000000000000036,3,-3.9349473274019586,-0.26872451612588133,-5.2095415789222335,-8.830872197445531,-8.009804676937543,-2.843279111088322
-2.9109286165508528,-0.2250000000000001,3.0,0.6651583710407243,0.07109004739336466,2.709090909090909,0.38071065989847774,0.823834196891192,1.3076923076923075,0.2999999999999998,3,-11.873257395495724,-5.602633555017967,-6.233192439367684,-5.2305161575025565,-1.2821248849620894,1.1293924386577876
-2.9090334807327856,-1.5,3.0,0.013574660633484115,1.8056872037914689,1.5090909090909097,1.0203045685279193,0.04663212435233177,2.6923076923076925,2.25,3,-6.051390220357872,-2.031282367760502,-10.191001807743477,-0.43108691169416424,-1.9395269049877895,-3.5399787867986543
-2.907138344914719,0.6749999999999998,3.0,-0.5294117647058822,1.293838862559241,0.418181818181818,2.147208121827412,0.6373056994818658,0.5384615384615383,-0.15000000000000036,3,-3.657150415313808,-1.0755564200556131,-1.8021334064462464,-1.7139809891427893,0.8144718364663044,-3.0936502803532315
-2.9052432090966516,-2.1,-3.0,0.44796380090497756,-0.6398104265402846,-0.6727272727272728,-0.502538071065989,-0.20207253886010346,0.23076923076923084,0.2999999999999998,3,-4.608387453807552,-4.374874172004176,-5.356585046593603,2.337503827369429,-4.313556013618685,-2.8214484110717732
-2.903348073278585,-0.30000000000000027,-3.0,-0.8280542986425337,0.4123222748815163,-0.23636363636363633,0.5329949238578688,0.6994818652849739,0.8461538461538458,0.5999999999999996,3,-3.384625697195411,-0.9195226296126386,-6.131988483146899,-6.511887022608872,-5.059261047419561,-4.147712500288725
-2.901452937460518,-2.7,-3.0,-0.5565610859728505,-1.9478672985781995,1.7272727272727266,0.5025380710659908,2.0362694300518145,-2.8461538461538463,-1.35,3,-7.306766136802089,-0.1504688966033041,-1.0215598955756322,-9.27994832485659,-2.889882371942341,-6.243422192369043
-2.899557801642451,0.0,-3.0,-1.0180995475113122,-1.1800947867298586,-1.3636363636363633,1.4162436548223356,0.7616580310880829,-1.6153846153846154,-1.65,3,-6.061492634607211,-1.149494907846393,-8.444016657857162,-5.312550450810869,0.08485575319967253,-8.271147852193446
-2.897662665824384,-1.9500000000000002,3.0,0.7737556561085972,-1.0379146919431284,0.709090909090909,1.4162436548223356,0.1088082901554408,0.6923076923076925,-1.2000000000000002,3,-2.4811122700276806,0.259038369287925,-7.928356019730995,-3.210269020263639,-10.492410773443739,-3.1715276672052966
-2.895767530006317,-1.35,3.0,1.3981900452488691,-0.32701421800947905,-0.12727272727272698,1.4162436548223356,1.1658031088082899,0.8461538461538458,0.0,3,-2.753058599542769,-0.38085604987551536,-3.540868574021217,2.8473133142102016,-0.31276436269753516,-1.9144169735849939
-2.89387239418825,0.0,-3.0,-1.0180995475113122,-1.0947867298578204,-0.9636363636363638,1.2639593908629454,0.6062176165803113,-1.4615384615384617,-1.65,3,-5.661135568248866,-3.548674409988648,-2.9608326320843505,-0.6435156084684883,1.0905494786535037,-4.91599190199304
-2.891977258370183,0.1499999999999999,-3.0,-1.751131221719457,-0.8388625592417069,-1.6545454545454543,2.7563451776649757,0.9170984455958555,1.0,-2.1,3,-7.7592218031067866,-3.550702730908351,-3.462314770134822,-2.328423341338378,-6.170672256977432,-5.927453871632242
-2.890082122552116,-1.725,3.0,0.9366515837104075,0.24170616113744003,1.290909090909091,2.17766497461929,-0.04663212435233177,0.23076923076923084,-1.2000000000000002,3,-8.422976062880469,-3.247932363135877,-2.842291377585691,-1.7947424095274171,-8.787283902890435,3.6107250346712148
-2.8881869867340493,-1.9500000000000002,-3.0,-0.8823529411764701,0.5545023696682456,1.2181818181818187,0.8375634517766501,0.07772020725388629,-0.5384615384615383,1.7999999999999998,3,-1.9097558744618897,-2.3343992867617667,-6.538126446007144,-4.571828127364872,-3.2865491100773117,1.7706214256749258
-2.886291850915982,-2.475,3.0,-1.425339366515837,-0.2417061611374418,1.9818181818181824,0.07614213197969644,-0.9170984455958546,-0.23076923076923084,0.5999999999999996,3,-3.985329329473899,-6.379938286796096,-5.1543807483460515,3.9626998396771853,-0.7499492652704083,-1.9977741871106454
-2.8843967150979153,-2.475,3.0,0.9909502262443439,-0.18483412322274972,0.12727272727272698,0.6852791878172599,2.3160621761658033,-0.23076923076923084,-1.65,3,-4.471978702766806,-3.3283976855334227,2.3353019707705833,-6.60739448339326,-4.201631039597343,-4.7415275053784125
-2.882501579279848,-1.9500000000000002,-3.0,-1.0452488687782804,-0.21327014218009577,0.7818181818181813,0.13705583756345252,0.13989637305699532,-0.07692307692307665,-0.4500000000000002,3,-3.5397322769568955,4.2371118895924145,-5.6760838867452605,-2.7926268605042215,-2.8974879813721985,-2.5211686990280198
-2.8806064434617813,-1.9500000000000002,3.0,-0.6380090497737552,0.2985781990521321,0.9272727272727277,1.0203045685279193,1.290155440414508,-0.8461538461538463,0.2999999999999998,3,-5.3826073236346,-0.6890957610258277,-5.601642349018155,-2.5182594656710986,-6.326965927508935,-4.907755993426464
-2.878711307643714,-1.8,-3.0,-1.9140271493212668,-0.3554502369668251,0.9272727272727277,1.2639593908629454,0.5440414507772022,-1.4615384615384617,1.0499999999999998,3,-6.692929083867693,-0.14754954635149264,-3.399428039313879,-11.750011895907685,-1.7548135844640744,1.190327957670691
-2.8768161718256473,-2.1,-3.0,0.25791855203619907,0.5545023696682456,1.1818181818181817,0.10659898477157448,-0.6373056994818649,1.0,1.5,3,-1.3675138073767537,0.24982990923857784,-3.30302837919285,0.12388376669719037,-1.577104258334998,-4.455433826129195
-2.8749210360075805,1.2749999999999995,3.0,-0.9909502262443435,0.8388625592417052,0.709090909090909,2.025380710659899,1.943005181347151,-0.07692307692307665,-0.9000000000000004,3,-3.037000000753937,-6.4313107532199485,-1.457192471551325,-6.750147642955564,-4.831068923482684,-2.228513713585934
-2.8730259001895133,-0.07500000000000018,-3.0,2.02262443438914,-1.9478672985781995,-0.5272727272727273,1.6903553299492398,-0.2642487046632125,0.8461538461538458,-2.25,3,-0.5417418216690626,1.1384123682015703,-4.589456068065578,1.2192495234851446,-4.811857299893331,-3.3217153192298223
-2.8711307643714465,-2.175,3.0,-0.06787330316742057,1.0663507109004735,2.381818181818181,1.3248730964467015,-0.4507772020725387,2.0769230769230775,0.4500000000000002,3,-4.2755645556652695,-1.3510780162865148,-1.6706635497851814,-4.351816215262532,-4.084778658235339,-3.140092486101768
-2.8692356285533793,-1.5,3.0,1.6968325791855206,-0.15639810426540368,0.5636363636363644,1.3553299492385795,0.4507772020725387,1.3076923076923075,1.6499999999999995,3,-0.9981838221793882,-3.4861455676332698,-7.355637875934231,-2.6756105032658493,-4.448662767776561,-1.4651401247268856
-2.8673404927353126,-2.175,-3.0,0.5294117647058822,-0.18483412322274972,0.3090909090909095,-0.19796954314720772,1.0725388601036272,0.23076923076923084,-0.4500000000000002,3,-6.04195698601981,-3.7133659448017315,0.2666844219122124,-1.1044776395780325,-5.150191604065551,-1.1057857939118483
-2.8654453569172453,-2.4000000000000004,3.0,0.6651583710407243,0.8388625592417052,1.5090909090909097,1.0507614213197973,-0.6683937823834194,1.1538461538461542,0.4500000000000002,3,-5.3354411930625805,-2.330524585932108,-5.248279209268051,-4.188751970980673,-0.33595900435446646,-1.9324157982821972
-2.8635502210991786,-0.4500000000000002,-3.0,0.2850678733031673,1.0379146919431275,1.327272727272728,0.624365482233503,1.1347150259067362,1.4615384615384617,0.5999999999999996,3,-2.678626180273867,0.07915421847299964,2.773214746178768,5.097412196298453,-5.232578565667244,-5.831326086816243
-2.861655085281112,-1.8,3.0,-1.941176470588235,1.1232227488151656,1.290909090909091,0.47208121827411276,-0.4818652849740932,0.07692307692307665,1.0499999999999998,3,1.2835976261803985,-4.540596419089678,-2.0466214147625412,3.326976071654075,0.17525144757839506,-0.38037593391868363
-2.8597599494630446,-1.5750000000000002,-3.0,1.6153846153846159,-1.8625592417061618,0.7818181818181813,0.8680203045685291,-0.015544041450777257,1.3076923076923075,-1.2000000000000002,3,-5.484605419520349,-2.2372928308290216,-0.9358943605733163,-4.216010439300006,-9.688094144813013,-1.1963140350812034
-2.857864813644978,-0.75,-3.0,0.44796380090497756,-0.014218009478673466,1.290909090909091,-0.4111675126903549,0.5129533678756477,0.23076923076923084,0.2999999999999998,3,-9.538990594616404,-3.1856559199496974,-0.18387160865479268,-0.7238966998584724,-4.573266615042801,-6.517632387257883
-2.8559696778269106,-1.275,-3.0,-0.33936651583710375,0.2701421800947861,1.1090909090909093,0.07614213197969644,1.5388601036269431,-0.23076923076923084,0.0,3,-5.764134860790689,-3.275581803190694,-3.5396016192249764,-0.799266549354706,-5.210146632835214,2.615204814818302
-2.854074542008844,-2.1,-3.0,-0.8009049773755654,0.09952606635070982,1.1818181818181817,0.9593908629441632,0.3264248704663215,-0.23076923076923084,0.2999999999999998,3,-2.3043582382773025,-5.105856430965127,2.74926443136966,-7.1822299882247345,-2.8375671460782788,-3.121796861583045
-2.8521794061907766,-1.4250000000000003,3.0,-0.2036199095022626,-0.4976303317535553,0.20000000000000018,0.015228426395939465,0.1088082901554408,-0.23076923076923084,-0.4500000000000002,3,-0.9076192996398063,2.3931678240067935,-1.0955979319179567,-3.6755792041181636,0.8525202725443859,-2.1661579966732876
-2.85028427037271,-2.7,3.0,-0.8280542986425337,0.04265402843601862,1.5090909090909097,0.07614213197969644,-0.17098445595854894,0.07692307692307665,0.8999999999999995,3,-9.406489591839652,-7.884016923264007,0.517626409832284,-7.193282908948206,-3.4876429253399497,-2.0504259533364815
-2.848389134554643,-1.4250000000000003,3.0,0.44796380090497756,0.2701421800947861,0.672727272727272,2.2385786802030463,1.0414507772020727,0.5384615384615383,-0.2999999999999998,3,0.4381831013958184,-7.922719771207334,-4.810225666275281,-4.527383722651685,-11.437051701949905,-7.685075238900282
-2.846493998736576,-1.125,-3.0,1.9683257918552037,-1.2369668246445507,1.8000000000000007,0.8071065989847721,-1.414507772020725,2.230769230769231,-0.2999999999999998,3,-1.3569906228272182,-8.146758064144377,2.866703761235109,-2.106395380488748,-0.7038197491271809,-8.85785097594808
-2.844598862918509,-2.775,3.0,-0.366515837104072,-0.07109004739336555,0.963636363636363,-0.015228426395938577,-0.7927461139896375,0.07692307692307665,0.8999999999999995,3,0.8765512889510312,-4.160204095985868,-6.845771421573667,-0.07024983586794731,-1.426971424686145,-5.672223715686347
-2.842703727100442,-1.5750000000000002,3.0,-0.366515837104072,1.265402843601895,1.0,0.8071065989847721,2.1606217616580308,-0.07692307692307665,0.4500000000000002,3,-0.18308786550515777,-5.292587320371549,-2.3146442170593002,2.059130865524649,-1.9904645343066536,0.9712082884579143
-2.840808591282375,0.4500000000000002,-3.0,0.33936651583710464,0.7251184834123219,0.5272727272727273,0.1979695431472086,-0.23316062176165797,0.6923076923076925,1.6499999999999995,3,-5.27581973196185,-0.5213120234496929,-2.003710701586809,-3.4698126697288614,-6.30989144832651,-6.278637510013811
-2.8389134554643083,-0.30000000000000027,3.0,-1.506787330316742,1.5497630331753545,1.4000000000000004,2.3604060913705593,1.2590673575129534,0.5384615384615383,0.4500000000000002,3,-4.166140192203236,0.8998592833323622,-6.51192713012212,-3.3833659260306423,-4.155223323579127,-4.838138341205335
-2.837018319646241,-1.4250000000000003,-3.0,1.995475113122172,-1.691943127962086,-0.09090909090909083,-0.19796954314720772,-0.23316062176165797,1.4615384615384617,-0.75,3,-0.7718049180937623,-0.6425720717735248,-1.9841011307143586,-6.025390818947631,-2.5221403145837216,-0.05925170196638252
-2.8351231838281743,-2.625,3.0,0.9366515837104075,0.32701421800947816,3.0,1.3857868020304576,-0.8549222797927456,0.8461538461538458,2.6999999999999993,3,-2.973589591549709,-4.191400839762042,-4.350129710532844,-3.2941796420115517,-4.415865889247134,-1.36809534470456
-2.833228048010107,-0.375,3.0,-0.5294117647058822,-1.37914691943128,-1.3999999999999995,1.0812182741116763,-0.13989637305699443,-0.5384615384615383,-1.5,3,-0.5194230003214773,0.8889902988584386,-3.3155409871596877,0.14530386273259221,-7.371236809918342,-7.922416768228992
-2.8313329121920403,-1.275,3.0,-0.7737556561085972,0.32701421800947816,0.9272727272727277,0.5634517766497469,0.295336787564767,1.0,1.2000000000000002,3,-3.5988849520699597,-2.8054840388763425,-4.977281154559742,-6.555294124994538,-3.5275602170331313,-6.508340864198761
-2.829437776373973,-2.55,3.0,-1.180995475113122,-0.014218009478673466,0.963636363636363,1.3857868020304576,0.295336787564767,-0.23076923076923084,1.9500000000000002,3,-0.028190926003917927,-3.339123237043195,-3.7091614374233632,-1.027897483028485,-8.14089576879506,-5.436136743204152
-2.8275426405559063,-0.8999999999999999,3.0,-0.3936651583710402,1.0094786729857814,0.3090909090909095,0.8984771573604071,-0.8549222797927456,0.07692307692307665,1.2000000000000002,3,-0.9844719569613263,-10.741637704962335,-1.790544532624811,-5.459578767880561,-1.3621279824763217,-5.72700023673457
-2.8256475047378395,-2.55,-3.0,0.6651583710407243,-1.3507109004739344,0.09090909090909083,0.31979695431472166,0.5751295336787567,-1.0,-1.65,3,-1.280573432753103,-0.6400676813891737,-0.02606443362614952,0.4131184756652386,-6.376010968636021,-3.499231137965707
-2.8237523689197723,-2.1,3.0,-0.8280542986425337,-0.298578199052133,1.036363636363637,1.2639593908629454,0.823834196891192,-0.38461538461538414,0.8999999999999995,3,-0.5467906120898567,-3.5880080480415835,-6.782077356980625,-2.0961787898786453,-3.1499811236778403,-3.202423116334656
-2.8218572331017056,-1.4250000000000003,3.0,-0.33936651583710375,-0.12796208530805764,0.2727272727272725,0.5939086294416249,0.38860103626943054,0.23076923076923084,-0.6000000000000001,3,-1.7033005125516385,-7.0572641493193435,-10.928842162723093,0.10648647779048881,-8.208042187491694,-8.383346755968796
-2.8199620972836383,0.1499999999999999,-3.0,-1.941176470588235,-0.5545023696682474,1.1818181818181817,1.0507614213197973,1.0725388601036272,-1.3076923076923075,-0.75,3,-6.640631487849975,-5.701548017071907,-2.3042474974853846,-0.8605236329052488,-0.8710553518567092,-3.0198189906459616
-2.8180669614655716,-1.725,-3.0,0.7194570135746607,-0.7819905213270149,0.054545454545454675,-0.5329949238578671,-0.6683937823834194,-0.5384615384615383,-0.2999999999999998,3,0.9683780480047979,-6.181166091219647,-2.85011031998332,1.344843631449538,-0.6216352949698027,-2.00262128750031
-2.8161718256475043,-2.1,-3.0,1.3981900452488691,-0.5545023696682474,0.38181818181818183,0.746192893401016,-0.38860103626942966,1.0,-1.2000000000000002,3,-3.6241247492313025,-2.3722938274256524,-5.886385477602841,0.027916262371846745,-2.9914652604523053,0.29357398702418
